path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0015501_avg.nii.gz	syn10284975	DET0015501_avg.nii.gz	syn10284994	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0019401_avg.nii.gz	syn10284975	DET0019401_avg.nii.gz	syn10285006	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0020201_avg.nii.gz	syn10284975	DET0020201_avg.nii.gz	syn10285013	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0021401_avg.nii.gz	syn10284975	DET0021401_avg.nii.gz	syn10284983	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0024301_avg.nii.gz	syn10284975	DET0024301_avg.nii.gz	syn10284981	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0025001_avg.nii.gz	syn10284975	DET0025001_avg.nii.gz	syn10285014	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0026201_avg.nii.gz	syn10284975	DET0026201_avg.nii.gz	syn10284992	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0026601_avg.nii.gz	syn10284975	DET0026601_avg.nii.gz	syn10284989	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0026701_avg.nii.gz	syn10284975	DET0026701_avg.nii.gz	syn10284990	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0027601_avg.nii.gz	syn10284975	DET0027601_avg.nii.gz	syn10285003	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0029201_avg.nii.gz	syn10284975	DET0029201_avg.nii.gz	syn10284991	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0029301_avg.nii.gz	syn10284975	DET0029301_avg.nii.gz	syn10284988	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0029601_avg.nii.gz	syn10284975	DET0029601_avg.nii.gz	syn10284993	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0029901_avg.nii.gz	syn10284975	DET0029901_avg.nii.gz	syn10284982	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0030301_avg.nii.gz	syn10284975	DET0030301_avg.nii.gz	syn10284980	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0035301_avg.nii.gz	syn10284975	DET0035301_avg.nii.gz	syn10284977	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0042201_avg.nii.gz	syn10284975	DET0042201_avg.nii.gz	syn10284995	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0042301_avg.nii.gz	syn10284975	DET0042301_avg.nii.gz	syn10284996	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0042701_avg.nii.gz	syn10284975	DET0042701_avg.nii.gz	syn10284985	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0043001_avg.nii.gz	syn10284975	DET0043001_avg.nii.gz	syn10285001	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0043301_avg.nii.gz	syn10284975	DET0043301_avg.nii.gz	syn10284999	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0044001_avg.nii.gz	syn10284975	DET0044001_avg.nii.gz	syn10285015	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-testing-images/DET0044901_avg.nii.gz	syn10284975	DET0044901_avg.nii.gz	syn10284976	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0000101_avg.nii.gz	syn10285054	DET0000101_avg.nii.gz	syn10285152	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0000201_avg.nii.gz	syn10285054	DET0000201_avg.nii.gz	syn10285154	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0000801_avg.nii.gz	syn10285054	DET0000801_avg.nii.gz	syn10285147	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001101_avg.nii.gz	syn10285054	DET0001101_avg.nii.gz	syn10285183	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001201_avg.nii.gz	syn10285054	DET0001201_avg.nii.gz	syn10285173	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001301_avg.nii.gz	syn10285054	DET0001301_avg.nii.gz	syn10285169	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001401_avg.nii.gz	syn10285054	DET0001401_avg.nii.gz	syn10285158	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001501_avg.nii.gz	syn10285054	DET0001501_avg.nii.gz	syn10285160	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001601_avg.nii.gz	syn10285054	DET0001601_avg.nii.gz	syn10285165	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001701_avg.nii.gz	syn10285054	DET0001701_avg.nii.gz	syn10285162	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0001801_avg.nii.gz	syn10285054	DET0001801_avg.nii.gz	syn10285192	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0002001_avg.nii.gz	syn10285054	DET0002001_avg.nii.gz	syn10285149	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0002401_avg.nii.gz	syn10285054	DET0002401_avg.nii.gz	syn10285139	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0002501_avg.nii.gz	syn10285054	DET0002501_avg.nii.gz	syn10285141	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0002601_avg.nii.gz	syn10285054	DET0002601_avg.nii.gz	syn10285145	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0002701_avg.nii.gz	syn10285054	DET0002701_avg.nii.gz	syn10285143	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0002801_avg.nii.gz	syn10285054	DET0002801_avg.nii.gz	syn10285156	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003101_avg.nii.gz	syn10285054	DET0003101_avg.nii.gz	syn10285186	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003201_avg.nii.gz	syn10285054	DET0003201_avg.nii.gz	syn10285190	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003301_avg.nii.gz	syn10285054	DET0003301_avg.nii.gz	syn10285188	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003401_avg.nii.gz	syn10285054	DET0003401_avg.nii.gz	syn10285197	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003501_avg.nii.gz	syn10285054	DET0003501_avg.nii.gz	syn10285200	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003601_avg.nii.gz	syn10285054	DET0003601_avg.nii.gz	syn10285194	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003801_avg.nii.gz	syn10285054	DET0003801_avg.nii.gz	syn10285177	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0003901_avg.nii.gz	syn10285054	DET0003901_avg.nii.gz	syn10285167	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004001_avg.nii.gz	syn10285054	DET0004001_avg.nii.gz	syn10285171	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004101_avg.nii.gz	syn10285054	DET0004101_avg.nii.gz	syn10285175	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004201_avg.nii.gz	syn10285054	DET0004201_avg.nii.gz	syn10285181	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004301_avg.nii.gz	syn10285054	DET0004301_avg.nii.gz	syn10285179	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004401_avg.nii.gz	syn10285054	DET0004401_avg.nii.gz	syn10285085	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004601_avg.nii.gz	syn10285054	DET0004601_avg.nii.gz	syn10285083	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004701_avg.nii.gz	syn10285054	DET0004701_avg.nii.gz	syn10285081	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004801_avg.nii.gz	syn10285054	DET0004801_avg.nii.gz	syn10285109	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0004901_avg.nii.gz	syn10285054	DET0004901_avg.nii.gz	syn10285107	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005001_avg.nii.gz	syn10285054	DET0005001_avg.nii.gz	syn10285065	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005101_avg.nii.gz	syn10285054	DET0005101_avg.nii.gz	syn10285066	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005201_avg.nii.gz	syn10285054	DET0005201_avg.nii.gz	syn10285064	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005401_avg.nii.gz	syn10285054	DET0005401_avg.nii.gz	syn10285070	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005601_avg.nii.gz	syn10285054	DET0005601_avg.nii.gz	syn10285077	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005701_avg.nii.gz	syn10285054	DET0005701_avg.nii.gz	syn10285075	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005801_avg.nii.gz	syn10285054	DET0005801_avg.nii.gz	syn10285061	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0005901_avg.nii.gz	syn10285054	DET0005901_avg.nii.gz	syn10285060	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0006001_avg.nii.gz	syn10285054	DET0006001_avg.nii.gz	syn10285114	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0006101_avg.nii.gz	syn10285054	DET0006101_avg.nii.gz	syn10285116	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0006201_avg.nii.gz	syn10285054	DET0006201_avg.nii.gz	syn10285111	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0006301_avg.nii.gz	syn10285054	DET0006301_avg.nii.gz	syn10285103	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0006401_avg.nii.gz	syn10285054	DET0006401_avg.nii.gz	syn10285122	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0006501_avg.nii.gz	syn10285054	DET0006501_avg.nii.gz	syn10285133	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0007101_avg.nii.gz	syn10285054	DET0007101_avg.nii.gz	syn10285058	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0008801_avg.nii.gz	syn10285054	DET0008801_avg.nii.gz	syn10285074	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0008901_avg.nii.gz	syn10285054	DET0008901_avg.nii.gz	syn10285078	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0009001_avg.nii.gz	syn10285054	DET0009001_avg.nii.gz	syn10285129	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0009301_avg.nii.gz	syn10285054	DET0009301_avg.nii.gz	syn10285137	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0010601_avg.nii.gz	syn10285054	DET0010601_avg.nii.gz	syn10285084	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0014101_avg.nii.gz	syn10285054	DET0014101_avg.nii.gz	syn10285063	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0014201_avg.nii.gz	syn10285054	DET0014201_avg.nii.gz	syn10285068	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0015201_avg.nii.gz	syn10285054	DET0015201_avg.nii.gz	syn10285093	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0015401_avg.nii.gz	syn10285054	DET0015401_avg.nii.gz	syn10285080	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0015601_avg.nii.gz	syn10285054	DET0015601_avg.nii.gz	syn10285089	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0016101_avg.nii.gz	syn10285054	DET0016101_avg.nii.gz	syn10285062	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0021501_avg.nii.gz	syn10285054	DET0021501_avg.nii.gz	syn10285118	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0021701_avg.nii.gz	syn10285054	DET0021701_avg.nii.gz	syn10285101	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0024401_avg.nii.gz	syn10285054	DET0024401_avg.nii.gz	syn10285105	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0026901_avg.nii.gz	syn10285054	DET0026901_avg.nii.gz	syn10285124	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0028301_avg.nii.gz	syn10285054	DET0028301_avg.nii.gz	syn10285067	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0028601_avg.nii.gz	syn10285054	DET0028601_avg.nii.gz	syn10285071	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0028801_avg.nii.gz	syn10285054	DET0028801_avg.nii.gz	syn10285057	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0029001_avg.nii.gz	syn10285054	DET0029001_avg.nii.gz	syn10285099	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0030901_avg.nii.gz	syn10285054	DET0030901_avg.nii.gz	syn10285087	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0035501_avg.nii.gz	syn10285054	DET0035501_avg.nii.gz	syn10285120	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0037101_avg.nii.gz	syn10285054	DET0037101_avg.nii.gz	syn10285090	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0039401_avg.nii.gz	syn10285054	DET0039401_avg.nii.gz	syn10285073	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0039501_avg.nii.gz	syn10285054	DET0039501_avg.nii.gz	syn10285069	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0040001_avg.nii.gz	syn10285054	DET0040001_avg.nii.gz	syn10285126	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0040101_avg.nii.gz	syn10285054	DET0040101_avg.nii.gz	syn10285131	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0040201_avg.nii.gz	syn10285054	DET0040201_avg.nii.gz	syn10285135	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0042001_avg.nii.gz	syn10285054	DET0042001_avg.nii.gz	syn10285088	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0042401_avg.nii.gz	syn10285054	DET0042401_avg.nii.gz	syn10285092	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0042501_avg.nii.gz	syn10285054	DET0042501_avg.nii.gz	syn10285095	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0042601_avg.nii.gz	syn10285054	DET0042601_avg.nii.gz	syn10285097	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0043101_avg.nii.gz	syn10285054	DET0043101_avg.nii.gz	syn10285072	True	application/gzip				
/Users/owner/Documents/lectures/segmentation_learning/src/data/bcv/averaged-training-images/DET0043201_avg.nii.gz	syn10285054	DET0043201_avg.nii.gz	syn10285079	True	application/gzip				
